symbol,source_feed,bucket,required_asset,last_date,polygon_ticker,security_type,note
QRED,polygon,polygon_only_new_listing,False,,QRED,CS,QuasarEdge Acquisition Corporation
QTEX,polygon,polygon_only_new_listing,False,,QTEX,CS,QTREX Quantum Ltd. Ordinary Shares
QVOL,polygon,polygon_only_new_listing,False,,QVOL,ETF,Infrastructure Capital Nasdaq Option Income ETF
QXL,polygon,polygon_only_new_listing,False,,QXL,CS,Quantum X Labs Inc. Common Stock
RACC,polygon,polygon_only_new_listing,False,,RACC,CS,Research Alliance Corporation III Class A Ordinary Shares
RACK,polygon,polygon_only_new_listing,False,,RACK,ETF,VanEck Data Center Supply Chain ETF
REA,polygon,polygon_only_new_listing,False,,REA,CS,"Rare Earths Americas, Inc."
RIBB,polygon,polygon_only_new_listing,False,,RIBB,CS,Ribbon Acquisition Corp Class A Ordinary Shares
RISE,polygon,polygon_only_new_listing,False,,RISE,ETF,Pictet Emerging Markets Rising Economies ETF
RIZE,polygon,polygon_only_new_listing,False,,RIZE,ETF,Principal Inflation Protection ETF
RKTO,polygon,polygon_only_new_listing,False,,RKTO,CS,Rocket One Inc. Common Stock
RREV,polygon,polygon_only_new_listing,False,,RREV,CS,RRE Ventures Acquisition Corp. Class A Ordinary Shares
RSIT,polygon,polygon_only_new_listing,False,,RSIT,ETF,Return Stacked International Stocks & Managed Futures ETF
RTB,polygon,polygon_only_new_listing,False,,RTB,CS,"RTB Digital, Inc. Common Stock"
SAGU,polygon,polygon_only_new_listing,False,,SAGU,CS,Shreya Acquisition Group
SBMT,polygon,polygon_only_new_listing,False,,SBMT,CS,Silver Bow Mining Corp.
SCA,polygon,polygon_only_new_listing,False,,SCA,ETF,GraniteShares Autocallable SMCI ETF
SCJN,polygon,polygon_only_new_listing,False,,SCJN,ETF,Corgi U.S. Small-Cap 15% Structured Buffer ETF - June Series
SCMY,polygon,polygon_only_new_listing,False,,SCMY,ETF,Corgi U.S. Small-Cap 15% Structured Buffer ETF - May Series
SCOP,polygon,polygon_only_new_listing,False,,SCOP,ETV,Sprott Physical Copper Trust
SDM,polygon,polygon_only_new_listing,False,,SDM,CS,Smart Digital Group Limited Ordinary Shares
SKYA,polygon,polygon_only_new_listing,False,,SKYA,CS,"SkyAI, Inc. Common Stock"
SMCP,polygon,polygon_only_new_listing,False,,SMCP,ETF,SMART Mid Cap ETF
SNDG,polygon,polygon_only_new_listing,False,,SNDG,ETF,Leverage Shares 2X Long SNDK Daily ETF
SNDQ,polygon,polygon_only_new_listing,False,,SNDQ,ETF,Tradr 2X Short SNDK Daily ETF
SPTX,polygon,polygon_only_new_listing,False,,SPTX,CS,"Seaport Therapeutics, Inc. Common Stock"
SSCP,polygon,polygon_only_new_listing,False,,SSCP,ETF,SMART Small Cap ETF
SSMR,polygon,polygon_only_new_listing,False,,SSMR,CS,Sunshine Silver Mining & Refining Company
STXL,polygon,polygon_only_new_listing,False,,STXL,ETF,Defiance Daily Target 2x Long STX ETF
